startingAirport,destinationAirport,baseFare,totalFare,seatsRemaining,segmentsAirlineName,segmentsDurationInSeconds,segmentsDistance
DEN,IAD,440.93,488.6,2,United,12180,1473
DEN,IAD,533.95,588.6,1,United,11760,1473
DEN,IAD,533.95,588.6,3,United,11760,1473
DEN,IAD,533.95,588.6,1,United,12000,1473
DEN,IAD,664.19,728.6,9,United,11700,1473
DEN,IAD,664.19,728.6,6,United,11820,1473
DEN,JFK,180.47,208.61,7,JetBlue Airways,13500,1621
DEN,JFK,228.37,260.1,1,American Airlines,13500,1621
DEN,LAX,129.66,153.99,4,Frontier Airlines,8580,827
DEN,LAX,208.37,238.6,9,United,8760,848
DEN,LAX,208.37,238.6,1,United,8880,848
DEN,LAX,208.37,238.6,3,United,8940,848
DEN,LAX,208.37,238.6,2,United,8940,848
DEN,LAX,208.37,238.6,3,Delta,9120,848
DEN,LAX,208.37,238.6,3,Delta,9360,848
DEN,LAX,213.95,244.6,3,United,7980,827
DEN,LAX,254.88,288.6,9,United,8820,848
DEN,LAX,254.88,288.6,2,United,8820,848
DEN,LAX,301.4,338.61,1,American Airlines,8700,848
DEN,LAX,301.4,338.61,1,Alaska Airlines,8700,848
DEN,LAX,301.4,338.61,2,United,8940,848
DEN,LAX,357.21,398.6,3,United,9000,848
DEN,LGA,180.47,208.61,7,JetBlue Airways,12960,1621
DEN,LGA,180.47,208.61,7,JetBlue Airways,12960,1621
DEN,LGA,180.47,208.61,9,United,13440,1621
DEN,LGA,180.47,208.61,4,United,13440,1621
DEN,LGA,180.47,208.61,9,United,13500,1621
DEN,LGA,180.47,208.61,9,United,13500,1621
DEN,LGA,180.47,208.61,7,United,13680,1621
DEN,LGA,208.37,238.6,5,American Airlines,12960,1621
DEN,LGA,208.37,238.6,7,American Airlines,12960,1621
DEN,LGA,226.98,258.6,9,Delta,13800,1621
DEN,LGA,543.26,598.61,1,United,13440,1621
DEN,MIA,322.79,361.6,9,United,13800,1716
DEN,MIA,322.79,361.6,3,American Airlines,13920,1716
DEN,MIA,322.79,361.6,7,American Airlines,14220,1716
DEN,OAK,101.75,123.98,4,Frontier Airlines,9780,943
DEN,ORD,213.95,244.6,9,United,9000,903
DEN,ORD,310.7,348.6,1,United,8940,903
DEN,ORD,366.51,408.6,1,United,8880,903
DEN,ORD,450.23,498.6,2,United,8460,903
DEN,ORD,450.23,498.6,3,United,8760,903
DEN,ORD,450.23,498.6,1,United,8820,903
DEN,ORD,551.63,607.6,1,American Airlines,8940,903
DEN,ORD,552.56,608.6,2,United,8820,903
DEN,PHL,322.79,361.6,4,United,12540,1567
DEN,PHL,322.79,361.6,7,American Airlines,12720,1567
DEN,PHL,322.79,361.6,9,United,13080,1567
DEN,SFO,138.96,163.98,4,Frontier Airlines,10020,954
DEN,SFO,320,358.6,1,United,9540,954
DEN,SFO,385.12,428.6,1,United,9900,954
DEN,SFO,385.12,428.6,2,United,10080,954
DEN,SFO,468.84,518.6,1,United,9480,954
DEN,SFO,468.84,518.6,1,United,9720,954
DEN,SFO,468.84,518.6,1,United,9900,954
DEN,SFO,468.84,518.6,1,United,9960,954
DEN,SFO,580.47,638.61,1,United,9960,954
DEN,SFO,580.47,638.61,1,United,9960,954
DFW,ATL,174.88,202.6,2,American Airlines,7140,725
DFW,ATL,174.88,202.6,3,American Airlines,7140,725
DFW,ATL,174.88,202.6,7,American Airlines,7620,725
DFW,ATL,174.88,202.6,7,American Airlines,7620,725
DFW,ATL,174.88,202.6,7,American Airlines,7680,725
DFW,ATL,221.4,252.61,3,Delta,7320,725
DFW,ATL,221.4,252.61,3,Delta,7680,725
DFW,ATL,227.91,259.6,7,American Airlines,7620,725
DFW,ATL,245.58,278.6,2,Delta,7140,725
DFW,ATL,245.58,278.6,7,Delta,7380,725
DFW,ATL,245.58,278.6,2,Delta,7380,725
DFW,ATL,245.58,278.6,1,Delta,7680,725
DFW,ATL,329.3,368.6,2,Delta,7200,725
DFW,ATL,329.3,368.6,6,Delta,7320,725
DFW,ATL,329.3,368.6,4,Delta,7500,725
DFW,ATL,375.81,418.6,2,Delta,7380,725
DFW,ATL,450.23,498.6,2,Delta,7320,725
DFW,BOS,221.4,252.61,7,American Airlines,13200,1556
DFW,BOS,221.4,252.61,7,American Airlines,13260,1556
DFW,BOS,221.4,252.61,3,American Airlines,13260,1556
DFW,BOS,221.4,252.61,9,Delta,13500,1556
DFW,BOS,221.4,252.61,9,Delta,13560,1556
DFW,BOS,272.56,307.6,5,American Airlines,13260,1556
DFW,BOS,272.56,307.6,7,American Airlines,13320,1556
DFW,BOS,328.37,367.6,1,American Airlines,13200,1556
DFW,BOS,328.37,367.6,3,American Airlines,13380,1556
DFW,CLT,213.95,244.6,6,American Airlines,9300,930
DFW,CLT,363.72,405.6,6,American Airlines,9120,930
DFW,CLT,440,487.6,1,American Airlines,9060,930
DFW,CLT,563.72,620.6,3,American Airlines,9300,930
DFW,CLT,740.47,810.61,1,American Airlines,9180,930
DFW,CLT,740.47,810.61,2,American Airlines,9240,930
DFW,DEN,174.88,202.6,7,American Airlines,7260,650
DFW,DEN,174.88,202.6,7,American Airlines,7500,650
DFW,DEN,174.88,202.6,7,American Airlines,7500,650
DFW,DEN,174.88,202.6,7,American Airlines,7560,650
DFW,DEN,174.88,202.6,5,United,7560,650
DFW,DEN,174.88,202.6,7,American Airlines,7620,650
DFW,DEN,174.88,202.6,7,American Airlines,7620,650
DFW,DEN,174.88,202.6,4,United,7620,650
DFW,DEN,174.88,202.6,7,American Airlines,7680,650
DFW,DEN,217.67,248.6,1,United,7320,650
DFW,DEN,217.67,248.6,3,United,7920,650
DFW,DTW,288.37,324.6,1,Delta,9120,995
DFW,DTW,288.37,324.6,9,Delta,9120,995
DFW,DTW,288.37,324.6,7,American Airlines,9240,995
DFW,DTW,288.37,324.6,3,American Airlines,9240,995
DFW,DTW,288.37,324.6,9,Delta,9420,995
DFW,DTW,288.37,324.6,1,Delta,9540,995
DFW,DTW,288.37,324.6,7,American Airlines,9600,995
DFW,DTW,334.88,374.6,7,American Airlines,9240,995
DFW,DTW,334.88,374.6,2,Delta,9300,995
DFW,EWR,205.58,235.6,7,American Airlines,12180,1380
DFW,EWR,205.58,235.6,7,JetBlue Airways,12180,1380
DFW,EWR,205.58,235.6,7,American Airlines,12180,1380
DFW,EWR,205.58,235.6,7,JetBlue Airways,12180,1380
DFW,EWR,205.58,235.6,7,American Airlines,12240,1380
DFW,EWR,205.58,235.6,7,JetBlue Airways,12240,1380
DFW,EWR,205.58,235.6,7,JetBlue Airways,12300,1380
DFW,EWR,205.58,235.6,7,American Airlines,12300,1380
DFW,EWR,205.58,235.6,7,American Airlines,12300,1380
DFW,EWR,205.58,235.6,7,JetBlue Airways,12300,1380
DFW,EWR,264.19,298.6,1,United,12360,1380
DFW,EWR,264.19,298.6,1,United,12540,1380
DFW,EWR,264.19,298.6,1,United,12540,1380
DFW,IAD,310.7,348.6,1,United,10680,1177
DFW,IAD,515.35,568.6,1,United,10320,1177
DFW,JFK,157.21,183.6,7,JetBlue Airways,13080,1380
DFW,JFK,157.21,183.6,7,American Airlines,13080,1380
DFW,JFK,157.21,183.6,7,American Airlines,13080,1380
DFW,JFK,157.21,183.6,7,JetBlue Airways,13080,1380
DFW,JFK,180.47,208.61,7,JetBlue Airways,13140,1380
DFW,JFK,203.72,233.6,5,American Airlines,13140,1380
DFW,JFK,226.98,258.6,2,Delta,12660,1380
DFW,JFK,226.98,258.6,1,JetBlue Airways,13080,1380
DFW,JFK,226.98,258.6,1,American Airlines,13080,1380
DFW,JFK,226.98,258.6,7,Delta,13200,1380
DFW,LAX,262.33,296.61,1,American Airlines,11760,1238
DFW,LAX,262.33,296.61,7,American Airlines,12000,1238
DFW,LAX,262.33,296.61,3,American Airlines,12060,1238
DFW,LAX,262.33,296.61,1,American Airlines,12120,1238
DFW,LAX,262.33,296.61,7,American Airlines,12180,1238
DFW,LAX,262.33,296.61,1,American Airlines,12300,1238
DFW,LAX,262.33,296.61,6,Delta,12480,1238
DFW,LAX,273.49,308.6,7,American Airlines,11520,1215
DFW,LAX,273.49,308.6,4,American Airlines,11580,1215
DFW,LAX,273.49,308.6,7,American Airlines,11580,1215
DFW,LAX,273.49,308.6,7,American Airlines,11820,1215
DFW,LAX,305.12,342.6,1,American Airlines,12060,1238
DFW,LAX,305.12,342.6,1,American Airlines,12060,1238
DFW,LAX,305.12,342.6,3,American Airlines,12120,1238
DFW,LAX,305.12,342.6,2,American Airlines,12240,1238
DFW,LAX,320,358.6,7,Alaska Airlines,12900,1238
DFW,LAX,357.21,398.6,2,Delta,12420,1238
DFW,LAX,378.6,421.6,3,American Airlines,12060,1238
DFW,LGA,157.21,183.6,7,American Airlines,11520,1380
DFW,LGA,157.21,183.6,7,American Airlines,11520,1380
DFW,LGA,157.21,183.6,7,American Airlines,11520,1380
DFW,LGA,157.21,183.6,7,JetBlue Airways,11520,1380
DFW,LGA,157.21,183.6,7,JetBlue Airways,11520,1380
DFW,LGA,157.21,183.6,7,American Airlines,11520,1380
DFW,LGA,157.21,183.6,7,American Airlines,11520,1380
DFW,LGA,157.21,183.6,7,JetBlue Airways,11520,1380
DFW,LGA,157.21,183.6,7,JetBlue Airways,11520,1380
DFW,LGA,157.21,183.6,7,JetBlue Airways,11520,1380
DFW,LGA,157.21,183.6,7,American Airlines,12240,1380
DFW,LGA,157.21,183.6,7,American Airlines,12240,1380
DFW,LGA,157.21,183.6,7,JetBlue Airways,12240,1380
DFW,LGA,157.21,183.6,7,JetBlue Airways,12240,1380
DFW,LGA,157.21,183.6,7,JetBlue Airways,12300,1380
DFW,LGA,157.21,183.6,6,JetBlue Airways,12300,1380
DFW,LGA,157.21,183.6,7,American Airlines,12300,1380
DFW,LGA,157.21,183.6,7,JetBlue Airways,12300,1380
DFW,LGA,157.21,183.6,6,American Airlines,12300,1380
DFW,LGA,157.21,183.6,7,American Airlines,12300,1380
DFW,LGA,157.21,183.6,7,JetBlue Airways,12300,1380
DFW,LGA,157.21,183.6,7,American Airlines,12300,1380
DFW,LGA,157.21,183.6,7,JetBlue Airways,12360,1380
DFW,LGA,157.21,183.6,7,American Airlines,12360,1380
DFW,LGA,180.47,208.61,4,JetBlue Airways,11520,1380
DFW,LGA,180.47,208.61,4,American Airlines,11520,1380
DFW,LGA,226.98,258.6,1,Delta,12060,1380
DFW,LGA,226.98,258.6,6,Delta,12420,1380
DFW,LGA,394.42,438.6,2,Delta,12300,1380
DFW,LGA,394.42,438.6,1,Delta,12360,1380
DFW,MIA,262.33,296.61,7,American Airlines,9900,1115
DFW,MIA,262.33,296.61,7,American Airlines,10140,1115
DFW,MIA,262.33,296.61,7,American Airlines,10140,1115
DFW,MIA,262.33,296.61,7,American Airlines,10200,1115
DFW,MIA,262.33,296.61,5,American Airlines,10380,1115
DFW,MIA,262.33,296.61,7,American Airlines,10380,1115
DFW,MIA,404.65,449.6,2,American Airlines,10260,1115
DFW,MIA,976.74,1064.6,1,American Airlines,10140,1115
DFW,MIA,976.74,1064.6,2,American Airlines,10260,1115
DFW,ORD,213.95,244.6,1,United,8700,799
DFW,ORD,282.79,318.6,2,United,9000,799
DFW,ORD,347.91,388.6,2,United,8640,799
DFW,ORD,422.33,468.61,2,American Airlines,8400,799
DFW,ORD,422.33,468.61,3,American Airlines,8460,799
DFW,ORD,422.33,468.61,1,United,8940,799
DFW,ORD,422.33,468.61,1,United,9180,799
DFW,ORD,515.35,568.6,1,American Airlines,8400,799
DFW,ORD,515.35,568.6,1,American Airlines,8460,799
DFW,ORD,515.35,568.6,4,American Airlines,8520,799
DFW,ORD,729.3,798.6,1,American Airlines,8460,799
DFW,PHL,329.3,368.6,3,American Airlines,11340,1298
DFW,PHL,329.3,368.6,3,American Airlines,11340,1298
DFW,PHL,329.3,368.6,2,American Airlines,11460,1298
DFW,PHL,422.33,468.61,1,American Airlines,11460,1298
DFW,PHL,515.35,568.6,2,American Airlines,11340,1298
DFW,PHL,701.4,768.61,1,American Airlines,11400,1298
DFW,SFO,320,358.6,3,American Airlines,13800,1468
DFW,SFO,320,358.6,1,American Airlines,13860,1468
DFW,SFO,320,358.6,1,United,14460,1468
DFW,SFO,366.51,408.6,1,Alaska Airlines,14760,1468
DFW,SFO,510.7,563.6,1,American Airlines,13800,1468
DTW,ATL,450.23,498.6,9,Delta,7080,604
DTW,ATL,450.23,498.6,9,Delta,7200,604
DTW,ATL,450.23,498.6,9,Delta,7260,604
DTW,ATL,450.23,498.6,9,Delta,7260,604
DTW,ATL,450.23,498.6,9,Delta,7260,604
DTW,ATL,450.23,498.6,9,Delta,7320,604
DTW,ATL,450.23,498.6,9,Delta,7380,604
DTW,ATL,450.23,498.6,9,Delta,7380,604
DTW,ATL,450.23,498.6,9,Delta,7440,604
DTW,BOS,143.26,168.61,2,Delta,6600,622
DTW,BOS,143.26,168.61,7,JetBlue Airways,6660,622
DTW,BOS,143.26,168.61,9,Delta,6720,622
DTW,BOS,166.51,193.6,2,American Airlines,6660,622
DTW,BOS,199.07,228.6,7,Delta,6960,622
DTW,BOS,217.67,248.6,2,Delta,6480,622
DTW,CLT,403.72,448.6,9,Delta,6240,505
DTW,CLT,403.72,448.6,5,Delta,6360,505
DTW,CLT,403.72,448.6,9,Delta,6420,505
DTW,CLT,403.72,448.6,7,American Airlines,6420,505
DTW,CLT,403.72,448.6,9,Delta,6600,505
DTW,CLT,403.72,448.6,7,American Airlines,6840,505
DTW,CLT,403.72,448.6,7,American Airlines,6900,505
DTW,CLT,403.72,448.6,7,American Airlines,7260,505
DTW,DEN,262.33,296.61,9,Delta,11580,1142
DTW,DEN,262.33,296.61,9,Delta,11640,1142
DTW,DEN,262.33,296.61,9,Delta,11880,1142
DTW,DEN,262.33,296.61,9,Delta,11940,1142
DTW,DEN,262.33,296.61,6,United,12300,1142
DTW,DEN,262.33,296.61,9,United,12420,1142
DTW,DFW,288.37,324.6,5,Delta,10500,995
DTW,DFW,288.37,324.6,9,Delta,10620,995
DTW,DFW,288.37,324.6,8,Delta,10860,995
DTW,DFW,288.37,324.6,9,Delta,10860,995
DTW,DFW,288.37,324.6,7,American Airlines,10920,995
DTW,DFW,288.37,324.6,7,American Airlines,11040,995
DTW,DFW,288.37,324.6,7,American Airlines,11160,995
DTW,DFW,334.88,374.6,2,Delta,10560,995
DTW,EWR,217.67,248.6,8,Delta,5520,485
DTW,EWR,217.67,248.6,9,Delta,5820,485
DTW,EWR,217.67,248.6,9,Delta,6240,485
DTW,EWR,217.67,248.6,9,United,6600,485
DTW,EWR,217.67,248.6,9,United,7020,485
DTW,EWR,217.67,248.6,9,United,7140,485
DTW,EWR,217.67,248.6,9,United,7200,485
DTW,EWR,217.67,248.6,9,United,7200,485
DTW,EWR,310.7,348.6,1,Delta,5880,485
DTW,IAD,155.35,181.6,3,United,5580,391
DTW,IAD,264.19,298.6,2,Delta,5040,391
DTW,IAD,310.7,348.6,2,Delta,5160,391
DTW,IAD,310.7,348.6,1,Delta,5220,391
DTW,JFK,217.67,248.6,7,JetBlue Airways,6120,485
DTW,JFK,217.67,248.6,7,JetBlue Airways,6180,485
DTW,JFK,217.67,248.6,1,Delta,6540,485
DTW,JFK,217.67,248.6,8,Delta,6600,485
DTW,JFK,217.67,248.6,3,Delta,6600,485
DTW,JFK,240.93,273.6,7,American Airlines,6120,485
DTW,JFK,240.93,273.6,7,American Airlines,6180,485
DTW,JFK,292.09,328.6,1,Delta,6060,485
DTW,LAX,496.74,548.6,9,Delta,17940,1985
DTW,LAX,496.74,548.6,9,Delta,18060,1985
DTW,LAX,496.74,548.6,9,Delta,18060,1985
DTW,LAX,496.74,548.6,9,Delta,18120,1985
DTW,LAX,496.74,548.6,6,Delta,18180,1985
DTW,LAX,496.74,548.6,6,Delta,18300,1985
DTW,LGA,217.67,248.6,9,Delta,6300,485
DTW,LGA,217.67,248.6,9,Delta,6420,485
DTW,LGA,217.67,248.6,9,Delta,6420,485
DTW,LGA,217.67,248.6,7,JetBlue Airways,6420,485
DTW,LGA,217.67,248.6,7,JetBlue Airways,6420,485
DTW,LGA,217.67,248.6,7,American Airlines,6420,485
DTW,LGA,217.67,248.6,7,American Airlines,6420,485
DTW,LGA,217.67,248.6,9,Delta,6480,485
DTW,LGA,217.67,248.6,9,Delta,6540,485
DTW,LGA,217.67,248.6,3,Delta,6540,485
DTW,LGA,217.67,248.6,7,JetBlue Airways,6720,485
DTW,LGA,217.67,248.6,7,American Airlines,6720,485
DTW,LGA,227.91,259.6,2,American Airlines,5880,485
DTW,LGA,227.91,259.6,2,JetBlue Airways,5880,485
DTW,MIA,262.33,296.61,2,Delta,10680,1153
DTW,MIA,262.33,296.61,7,Delta,10860,1153
DTW,MIA,262.33,296.61,7,American Airlines,11280,1153
DTW,MIA,262.33,296.61,7,American Airlines,11340,1153
DTW,ORD,155.35,181.6,2,Delta,4800,240
DTW,ORD,155.35,181.6,9,Delta,4860,240
DTW,ORD,155.35,181.6,5,Delta,4860,240
DTW,ORD,155.35,181.6,6,American Airlines,4920,240
DTW,ORD,155.35,181.6,4,Delta,4920,240
DTW,ORD,155.35,181.6,1,Delta,5040,240
DTW,ORD,155.35,181.6,4,United,5220,240
DTW,ORD,155.35,181.6,9,United,5280,240
DTW,ORD,155.35,181.6,9,United,5280,240
DTW,ORD,155.35,181.6,7,American Airlines,5340,240
DTW,ORD,155.35,181.6,2,United,5460,240
DTW,ORD,155.35,181.6,9,United,5700,240
DTW,ORD,174.88,202.6,1,American Airlines,5220,240
DTW,ORD,189.77,218.6,1,United,5280,240
DTW,PHL,422.33,468.61,9,Delta,5580,447
DTW,PHL,422.33,468.61,7,Delta,5820,447
DTW,PHL,422.33,468.61,4,Delta,5820,447
DTW,PHL,422.33,468.61,5,American Airlines,5820,447
DTW,PHL,422.33,468.61,1,Delta,5880,447
DTW,PHL,422.33,468.61,7,American Airlines,6180,447
DTW,PHL,422.33,468.61,3,American Airlines,6180,447
DTW,PHL,422.33,468.61,7,American Airlines,6540,447
DTW,SFO,506.05,558.6,9,Delta,18540,2083
DTW,SFO,506.05,558.6,9,Delta,18840,2083
DTW,SFO,506.05,558.6,6,Delta,18900,2083
EWR,ATL,171.16,198.6,7,JetBlue Airways,9000,762
EWR,ATL,194.42,223.6,1,United,9000,762
EWR,ATL,199.07,228.6,7,American Airlines,9000,762
EWR,ATL,245.58,278.6,2,Delta,8340,762
EWR,ATL,245.58,278.6,3,Delta,8460,762
EWR,ATL,254.88,288.6,1,United,9240,762
EWR,ATL,264.19,298.6,1,Delta,7980,762
EWR,ATL,264.19,298.6,4,Delta,8520,762
EWR,ATL,329.3,368.6,4,Delta,7980,762
EWR,ATL,329.3,368.6,5,Delta,8400,762
EWR,ATL,329.3,368.6,2,Delta,8580,762
EWR,ATL,394.42,438.6,1,United,8580,762
EWR,ATL,403.72,448.6,1,Delta,8280,762
EWR,ATL,403.72,448.6,2,Delta,8520,762
EWR,BOS,82.79,103.6,1,Delta,5460,185
EWR,BOS,133.95,158.6,2,United,4440,185
EWR,BOS,133.95,158.6,1,United,5100,185
EWR,BOS,152.56,178.6,5,Delta,4680,185
EWR,BOS,152.56,178.6,2,Delta,4740,185
EWR,BOS,165.66,192.69,2,JetBlue Airways,4320,185
EWR,BOS,189.77,218.6,1,United,4260,185
EWR,BOS,196.91,226.28,2,American Airlines,4320,185
EWR,BOS,236.28,268.6,1,Delta,4860,185
EWR,BOS,320,358.6,2,United,5040,185
EWR,CLT,213.95,244.6,2,United,7260,545
EWR,CLT,213.95,244.6,1,United,7440,545
EWR,CLT,273.49,308.6,1,American Airlines,6780,545
EWR,CLT,273.49,308.6,1,JetBlue Airways,6780,545
EWR,CLT,273.49,308.6,1,United,7020,545
EWR,CLT,273.49,308.6,2,JetBlue Airways,7140,545
EWR,CLT,273.49,308.6,2,American Airlines,7140,545
EWR,CLT,329.3,368.6,1,American Airlines,6900,545
EWR,CLT,329.3,368.6,1,JetBlue Airways,6900,545
EWR,CLT,357.21,398.6,1,United,7920,545
EWR,DEN,366.51,408.6,5,United,15240,1621
EWR,DEN,366.51,408.6,2,United,15900,1621
EWR,DEN,366.51,408.6,9,United,16260,1621
EWR,DEN,366.51,408.6,6,United,16260,1621
EWR,DEN,366.51,408.6,6,United,16500,1621
EWR,DEN,450.23,498.6,2,United,15540,1621
EWR,DEN,450.23,498.6,2,United,15840,1621
EWR,DFW,157.21,183.6,4,United,13620,1380
EWR,DFW,157.21,183.6,4,United,13740,1380
EWR,DFW,205.58,235.6,7,American Airlines,14400,1380
EWR,DFW,205.58,235.6,7,JetBlue Airways,14400,1380
EWR,DFW,264.19,298.6,4,American Airlines,13440,1380
EWR,DFW,264.19,298.6,4,JetBlue Airways,13440,1380
EWR,DFW,264.19,298.6,1,JetBlue Airways,14220,1380
EWR,DFW,264.19,298.6,1,American Airlines,14220,1380
EWR,DFW,264.19,298.6,1,United,14340,1380
EWR,DFW,264.19,298.6,3,American Airlines,14400,1380
EWR,DFW,264.19,298.6,3,JetBlue Airways,14400,1380
EWR,DFW,310.7,348.6,1,United,13680,1380
EWR,DFW,310.7,348.6,2,American Airlines,14700,1380
EWR,DFW,310.7,348.6,2,JetBlue Airways,14700,1380
EWR,DTW,217.67,248.6,1,Delta,5940,485
EWR,DTW,217.67,248.6,2,Delta,6600,485
EWR,DTW,217.67,248.6,1,United,7380,485
EWR,DTW,217.67,248.6,5,United,7740,485
EWR,DTW,264.19,298.6,1,United,7440,485
EWR,DTW,292.09,328.6,1,Delta,6000,485
EWR,DTW,292.09,328.6,3,Delta,6600,485
EWR,DTW,292.09,328.6,2,Delta,7500,485
EWR,DTW,306.05,343.6,1,United,7380,485
EWR,DTW,394.42,438.6,1,United,7440,485
EWR,IAD,213.95,244.6,3,United,4740,221
EWR,IAD,868.84,948.6,6,United,4860,221
EWR,IAD,868.84,948.6,2,United,5280,221
EWR,IAD,868.84,948.6,1,United,5340,221
EWR,LAX,327.44,366.6,7,Alaska Airlines,22680,2458
EWR,LAX,413.02,458.6,1,United,22560,2458
EWR,LAX,459.53,508.6,1,Alaska Airlines,22500,2458
EWR,LAX,471.97,521.97,7,JetBlue Airways,22740,2458
EWR,LAX,506.05,558.6,2,United,21240,2458
EWR,LAX,506.05,558.6,1,United,22560,2458
EWR,LAX,608.37,668.6,1,United,21480,2458
EWR,LAX,644.91,707.88,1,JetBlue Airways,21300,2458
EWR,LAX,644.91,707.88,2,JetBlue Airways,21840,2458
EWR,LAX,686.58,752.67,1,American Airlines,21300,2458
EWR,LAX,686.58,752.67,2,American Airlines,21840,2458
EWR,LAX,686.58,752.67,7,American Airlines,22740,2458
EWR,LAX,747.91,818.6,2,United,21600,2458
EWR,LAX,747.91,818.6,2,United,22020,2458
EWR,LAX,915.35,998.6,1,United,22080,2458
EWR,LAX,1333.95,1448.6,1,United,21840,2458
EWR,MIA,231.63,263.6,7,JetBlue Airways,11820,1104
EWR,MIA,254.88,288.6,1,United,11820,1104
EWR,MIA,254.88,288.6,3,United,11820,1104
EWR,MIA,287.44,323.6,2,JetBlue Airways,11760,1104
EWR,MIA,287.44,323.6,2,American Airlines,11760,1104
EWR,MIA,301.4,338.61,1,United,10800,1104
EWR,MIA,301.4,338.61,2,United,11460,1104
EWR,MIA,347.91,388.6,4,United,11700,1104
EWR,MIA,357.21,398.6,3,American Airlines,10740,1104
EWR,MIA,357.21,398.6,3,JetBlue Airways,10740,1104
EWR,MIA,500.09,552.2,7,JetBlue Airways,11340,1104
EWR,MIA,506.05,558.6,1,United,10800,1104
EWR,MIA,506.05,558.6,2,United,11880,1104
EWR,ORD,141.4,166.61,2,JetBlue Airways,9420,720
EWR,ORD,141.4,166.61,2,American Airlines,9420,720
EWR,ORD,141.4,166.61,7,American Airlines,9780,720
EWR,ORD,141.4,166.61,7,JetBlue Airways,9780,720
EWR,ORD,160.93,187.6,3,United,9840,720
EWR,ORD,199.07,228.6,4,JetBlue Airways,8880,720
EWR,ORD,199.07,228.6,4,American Airlines,8880,720
EWR,ORD,199.07,228.6,4,American Airlines,9480,720
EWR,ORD,199.07,228.6,4,JetBlue Airways,9480,720
EWR,ORD,264.19,298.6,2,United,9360,720
EWR,ORD,264.19,298.6,3,American Airlines,9900,720
EWR,ORD,264.19,298.6,3,JetBlue Airways,9900,720
EWR,ORD,320,358.6,5,United,8820,720
EWR,ORD,320,358.6,1,United,8940,720
EWR,ORD,320,358.6,8,United,9180,720
EWR,ORD,385.12,428.6,1,JetBlue Airways,8880,720
EWR,ORD,385.12,428.6,1,American Airlines,8880,720
EWR,PHL,245.58,278.6,9,United,2880,97
EWR,PHL,245.58,278.6,4,United,2880,97
EWR,PHL,385.12,428.6,1,United,2880,97
EWR,SFO,318.14,356.6,3,United,21900,2566
EWR,SFO,318.14,356.6,6,United,22260,2566
EWR,SFO,318.14,356.6,2,United,22260,2566
EWR,SFO,318.14,356.6,7,United,22260,2566
EWR,SFO,318.14,356.6,6,JetBlue Airways,22380,2566
EWR,SFO,318.14,356.6,7,JetBlue Airways,23040,2566
EWR,SFO,318.14,356.6,1,United,23280,2566
EWR,SFO,318.14,356.6,5,American Airlines,23640,2566
EWR,SFO,318.14,356.6,7,Alaska Airlines,23820,2566
EWR,SFO,318.14,356.6,7,American Airlines,23820,2566
EWR,SFO,318.14,356.6,7,American Airlines,24000,2566
EWR,SFO,318.14,356.6,7,Alaska Airlines,24000,2566
EWR,SFO,366.51,408.6,2,United,23220,2566
EWR,SFO,422.33,468.61,2,United,22440,2566
EWR,SFO,422.33,468.61,2,United,22620,2566
EWR,SFO,506.05,558.6,1,United,21300,2566
IAD,ATL,174.88,202.6,9,United,6180,541
IAD,ATL,174.88,202.6,9,United,7260,541
IAD,ATL,174.88,202.6,2,United,7260,541
IAD,ATL,174.88,202.6,3,United,7500,541
IAD,ATL,245.58,278.6,1,Delta,6540,541
IAD,ATL,329.3,368.6,4,Delta,6720,541
IAD,ATL,329.3,368.6,4,Delta,6900,541
IAD,ATL,450.23,498.6,1,Delta,6180,541
IAD,BOS,78.14,98.6,2,United,5880,406
IAD,BOS,78.14,98.6,9,United,5880,406
IAD,BOS,78.14,98.6,9,United,5940,406
IAD,BOS,78.14,98.6,9,United,6120,406
IAD,CLT,164.65,191.6,7,American Airlines,5100,327
IAD,CLT,164.65,191.6,7,American Airlines,5220,327
IAD,CLT,164.65,191.6,7,American Airlines,5280,327
IAD,CLT,164.65,191.6,9,United,5580,327
IAD,CLT,164.65,191.6,7,American Airlines,5640,327
IAD,CLT,164.65,191.6,2,United,6180,327
IAD,DEN,262.33,296.61,9,United,13860,1473
IAD,DEN,262.33,296.61,9,United,13860,1473
IAD,DEN,262.33,296.61,9,United,14100,1473
IAD,DEN,262.33,296.61,9,United,14160,1473
IAD,DEN,262.33,296.61,9,United,14160,1473
IAD,DEN,262.33,296.61,9,United,14160,1473
IAD,DFW,262.33,296.61,7,American Airlines,11820,1177
IAD,DFW,262.33,296.61,3,United,11880,1177
IAD,DFW,262.33,296.61,9,United,11880,1177
IAD,DFW,262.33,296.61,7,American Airlines,12720,1177
IAD,DTW,155.35,181.6,9,United,5820,391
IAD,DTW,226.98,258.6,3,Delta,5580,391
IAD,DTW,264.19,298.6,3,Delta,5820,391
IAD,DTW,264.19,298.6,4,Delta,6120,391
IAD,EWR,213.95,244.6,9,United,4740,221
IAD,EWR,213.95,244.6,9,United,4800,221
IAD,EWR,213.95,244.6,9,United,4980,221
IAD,EWR,213.95,244.6,9,United,5100,221
IAD,EWR,213.95,244.6,9,United,5280,221
IAD,JFK,259.53,293.6,9,Delta,5040,221
IAD,JFK,259.53,293.6,9,Delta,5100,221
IAD,JFK,259.53,293.6,9,Delta,5940,221
IAD,LAX,228.84,260.6,5,United,19800,2295
